"topic","gamma","TopicLabel","Title","Abstract","Year","Country"
10,0.758958354223742,"Emotion, Feedback, and Memory Regulation","Imagination inflation effect in older adults","Abstract: Most of the studies adopting the Deese/Roediger-McDermott paradigm or misinformation effect paradigm demonstrate that older adults are more susceptible to false memories than young ones. However, whether similar aging effect occurs under the imagination inflation paradigm remains unclear. In this study, two experiments were conducted to explore the imagination inflation effect and its potential underlying mechanism in older adults
.
In Experiment 1, the classic imagination inflation paradigm was used to investigate whether older adults can induce larger imagination inflation effect than young ones. A 2 × 2 × 2 (age: older adults, young adults × time: pretest, posttest × imagination condition: imagined events, not-imagined events) mixed factorial design was adopted. Owing to their deficit in episodic memory and future simulation, older adults may show less internal (episodic) details than young ones during imagination. We hypothesized that older and young adults show similar false memory effects under the imagination inflation paradigm. In Experiment 2, we used episodic specificity induction technology to further investigate the mechanism of the imagination inflation effect in older adults. Through episodic specificity induction, the number of internal (episodic) details can increase selectively during the imagination of the events, which may facilitate imagination. Therefore, episodic specificity induction brings about larger imagination inflation false memories than control induction. A 2 × 2 × 2 (induction: episodic specificity induction, control induction × time: pretest, posttest × imagination condition: imagined, not-imagined events) mixed design was used in Experiment 2. The procedure of Experiment 2 was similar to that of Experiment 1, except that participants received episodic specificity or control induction before the posttest phase
.
Results showed that (1) older and young adults experienced significant false memory effect under the imagination inflation paradigm, but older adults did not show more false memories than young adults. (2) Participants who received episodic specificity induction showed more false memories than those who received control induction
.
Taken together, the results demonstrate that imagination of events plays an important role in producing the imagination inflation effect. The reason that older adults do not show significant higher imagination inflation effect than young ones may be closely related to the lack of internal details during imagination. The imagination inflation effect in older adults may be based on the age-related deficits in episodic memory and future thinking. The results are discussed in terms of activation/monitoring theory and constructive episodic simulation hypothesis.
Key words: false memory, imagination inflation paradigm, aging effect, episodic specificity induction",2018,"China"
10,0.752764137968279,"Emotion, Feedback, and Memory Regulation","The Relationship between Interpersonal Emotion Regulation and Implicit/Explicit Positive Emotions: The Moderating Effects of Emotional Regulation Difficulties and the Mediating Effects of Expressive Suppression","Abstract: Interpersonal emotion regulation is an important way of social emotion regulation. In order to clarify its relationship with positive emotions, we conducted a survey, the interpersonal emotion regulation scale, implicit and explicit positive emotion scale, expression inhibition scale, and mood regulation difficulty scale were used. Results of 1159 participants showed that:(1) interpersonal emotion regulation significantly predicts implicit and explicit positive emotions; (2) and difficulty in emotion regulation is a moderator of interpersonal emotion regulation predicting implicit positive emotions; Inhibition of expression is a mediator of interpersonal emotion regulation predicting explicit positive emotions. This indicates that the use of interpersonal emotion regulation has a beneficial tendency for positive emotion, but its effect is related to the individual's emotional characteristics. Key words: interpersonal emotion regulation, positive emotion, expressive suppression, the difficulty in emotional regulation",2022,"China"
10,0.752451150975153,"Emotion, Feedback, and Memory Regulation","The Influence of Positive Emotion on Prosocial Behavior Under Ego-Depletion","Abstract: Based on the theory of self-control resources, this study explored the influence of positive emotion on prosocial behavior under ego-depletion through two progressive experiments. In Experiment 1, the “non-dominant hand reaction task” was used to manipulateparticipants’ ego-depletion and to induce positive emotion. The results showed that, compared with the low ego-depletion group, the high ego-depletion group had a lower level of prosocial behavior; also, inducing positive emotion could compensate for self-control resources. Based on Experiment 1, in Experiment 2, high and low approach-motivated positive emotions were induced to investigatethe influence of approach-motivated positive emotion with different intensities on prosocial behavior under ego-depletion. The results showed that low approach-motivated positive emotion relieved the after-effects of ego-depletion. This study confirms that the increased ego-depletion reduces the level of individual prosocial behavior, which be alleviated by inducing low approach-motivated positive emotion. Key words: ego-depletion, self-control, positive emotion, prosocial behavior",2022,"China"
10,0.750600607199184,"Emotion, Feedback, and Memory Regulation","The Differences in Regulatory Effect and Success Degree of Negative Emotions between Detached and Positivity Cognitive Reappraisals in Three Kinds of Participants","Abstract: From previous studies, we had found three problems to be experimental researched: (1) Whether there was a significant difference in the negative emotional regulation effect of cognitive reappraisal between the young, the middle and the elderly had not been determined; (2) Whether emotional adjustment time affects the effect of positive cognitive reappraisal needs further experimental verification; (3) At present, there were no experimental studies comparing whether there were significant differences in the negative emotional regulation effect and success degree of cognitive reappraisal between juveniles, youths, middle and elderly peoples. Therefore, we conducted three experimental researched to examine whether there were significant differences in the regulatory effect and success degree of negative emotions between the two kinds cognitive reappraisals of detached and positivity in juveniles, youths, middle and elderly peoples. In this paper, negative and neutral images were selected as experimental materials. The full task design included 2 factors, image valence (Negative or Neutral) and regulation instruction (Positive, Detached and Reactivity). The independent variables were the image valence and regulation instruction, and the dependent variables were the effect of emotion regulation and the success degree of emotion regulation. We selected youths as participants in experiment one. On each trial, participants were initially presented with an instructional cue (Close, Detached or Positive) for 2 s followed by a image stimulus for 8 s. During the image stimulus presentation, participants implemented the strategy they had been cued to use. Following this, participants saw a fixation interval for 3 s and subsequently rated their current affective state (1 = Not at all bad, 5 = Very bad) for 3 s. After completion of the regulation task, the participants were asked how successful they implemented the strategy they had been cued to use. We selected middle and elderly peoples as participants in experiment two. The experimental procedure was similar to that of experiment one, the difference was that no time limit at the self-rating stage, and the self-rating on the computer screen disappeared with the keystroke response of the participants. We selected juveniles as participants in experiment three. The experimental procedure was the same as experiment two. The results showed that the success degree of the detached reappraisal was significantly higher than that of the positive reappraisal (p < 0.05), but there was no significant difference in the regulation effect of the two types of cognitive reappraisal in juveniles (p > 0.05). The effect of positive reappraisal in youths was significantly better than that of detached reappraisal (p < 0.001), but there was no significant difference in the success degree of the two types of cognitive reappraisal (p > 0.05). The effect of positive reappraisal in middle and elderly peoples was significantly better than that of detached reappraisal (p < 0.001), and the success degree of the positive reappraisal was significantly higher than that of the detached reappraisal (p < 0.05). There were no significant differences in the effect of the two types of cognitive reappraisal strategies on negative emotion in three kinds of participants (p > 0.05), but the success degree of the detached reappraisal in youths were significantly higher than that in juveniles, middle and elderly peoples (p < 0.001), and there was no significant difference between juveniles, middle and elderly peoples (p > 0.05). The success degree of negative emotion regulation in positive reappraisal of youths, middle and elderly peoples were all significantly higher than that of juveniles (p < 0.001; p < 0.01), but there was no significant difference between youths, middle and elderly peoples (p> 0.05). The results demonstrated that there were different regulation effects of positive and detached reappraisal strategies on negative emotions in three age groups, and three age groups also have different regulatory success degree. Key words: Detached reappraisal, Positive reappraisal, Juveniles, Youths, Middle and elderly peoples",2021,"China"
10,0.748174056919128,"Emotion, Feedback, and Memory Regulation","Effects of episodic foresight on intertemporal decision-making","Abstract: The flexibility of individual decision-making behavior is at least partly the result of people’s ability to travel mentally in time and entertain potential future scenarios. It has been proved that episodic foresight has great effect on intertemporal decision-making. However, the reasons for such effect are controversial. The self-relevant information and emotional characteristics of an imagined event could change the perceived waiting time, which is an important factor affecting the preference of intertemporal decision-making ( Zauberman, Kim, Malkoc, & Bettman, 2009). We propose the hypothesis that the perceived waiting time may mediate the effect of episodic foresight on intertemporal decision-making.
Based on the delay discounting task paradigm, we designed two experiments to explore the mediating role of perceived waiting time between episodic foresight and intertemporal decision-making, which from the perspective of the self-relevant information of the imagined event and the emotional characteristics of the imagined event that occurs in the future time intervals successively. We tested our hypothesis in two laboratory experiments with approximately 93 participants each. Between-subjects study design with pretest and post-test was employed. In the experiments, participants were randomly assigned to different groups and they were asked to complete the subjective perception of the waiting-time task in the pretest and post-test and the episodic-foresight task in the post-test. Participants were also asked to imagine that the given event on the screen occurs on the 15th day from today as much detail as possible, including the time, place, and characters of the event, and write down the contents of the first imagined event. Participants were also required to imagine the event that appear on screen before making a choice every time. Moreover, the current emotional state and the current level of urgent need for money of the participants were recorded and analyzed in the pretest and post-test.
Results of two experiments showed that the perceived waiting time mediated the effect of episodic foresight on intertemporal decision-making. Imagining self-relevant future events and future events with positive or neutral emotional valence revealed that participants perceived delayed waiting time as short and were more inclined to choose delayed rewards. However, imagining future events with negative emotional valence showed that participants perceived delayed waiting time as long and were more inclined to choose immediate rewards. The current emotional state, the current level of urgent need for money, and other additional environmental variables had no effect on the experimental results.
In conclusion, this study reveals the psychological mechanism that episodic foresight mediates participants’ intertemporal decision-making through the perceived waiting time, and two experiments demonstrate its robustness. Our research provides a new perspective for explaining why episodic foresight affects intertemporal decision-making and, for the first time, focuses on the process of delayed waiting time in delayed rewards, which has considerable theoretical value.
Key words: episodic foresight, intertemporal decision-making, future time intervals, perceived waiting time",2020,"China"
10,0.748093972408573,"Emotion, Feedback, and Memory Regulation","The Cognitive Mechanism of Socially Shared Retrieval-Induced Forgetting: Inhibition or Non-Inhibition?","Abstract: People often share their past events and experiences together in a social context. When speakers selectively retrieve certain parts of information from experienced events, it causes listeners to forget some relevant but non-retrieved information. This phenomenon is called socially shared retrieval-induced forgetting (SS-RIF). Based on the theory of correlated costs and benefits (CCB), this study explored the effect of response inhibition ability on SS-RIF, in order to clarify listeners' cognitive mechanism of SS-RIF. In the experiment, a mixed design of 3 (response inhibition ability: high, medium, low) × 2 (interactive role: speaker, listener) × 4 (item type: Rp+, Nrp+, Rp-, Nrp-) was adopted, in which response inhibition ability was a between-group variable, while interactive role and item type were within-participants variables. The dependent variable was the proportion of correct recall in the final recall test. At the beginning of the formal experiment, 72 participants completed the stop signal task. According to the length of the stop signal reaction time, they were divided into three groups: high, medium and low level of response inhibition ability groups. The participants in each group were paired according to their gender requirements. Afterwards, they were instructed to perform a retrieval practice paradigm, including three phases. First, the subjects independently learned wordlists. Then, they conducted retrieval practice for certain examples from certain categories, with one participant being the speaker and the other being the listener. At last, the final recall test was administered according to the category clues individually.
The results showed that participants with high levels of response inhibition ability presented a significant RIF effect, while those with low levels of inhibition ability appeared no RIF effect. However, participants with low levels of inhibition ability showed a significant SS-RIF effect, while those with high levels of inhibition ability did not. With the decrease of response inhibition ability, the effect of SS-RIF gradually increased.
According to the viewpoint of CCB, the inhibition mechanism and the non-inhibition mechanism are interdependent and mutually restricted in the cost effect and benefit effect. The inhibition of processing leads to the reduction of non-inhibition, and vice versa. This result supports a non-inhibitory explanation. Listeners with low levels of response inhibition ability enhance the association between the target item and the category cue during retrieval practice. In the final recall test, the listeners show non-inhibitory forgetting of the other competing items. In other words, the non-inhibition mechanism has a stronger effect on SS-RIF, especially in those with low levels of response inhibition ability. However, studies have shown that RIF is more influenced by the inhibition mechanism, which indicates differences between the cognitive mechanism under RIF and SS-RIF. This study further reveals the cognitive mechanism of SS-RIF and attaches importance to the correlated costs and benefits problem on the SS-RIF effect, which is of great significance to the study of SS-RIF and provides some valuable references for future studies.
Key words: socially shared retrieval-induced forgetting, the correlated costs and benefits, inhibition mechanism, non-inhibition mechanism, response inhibition",2023,"China"
10,0.746488645301376,"Emotion, Feedback, and Memory Regulation","Effects of nicotine on implicit and explicit memory","Abstract: Studies have shown that choline is a substance that is closely related to memory. Previous studies focused on the effect of cholinergic drugs on explicit memory, and those results revealed that explicit memory is sensitive to most cholinergic drugs. However, relatively few studies have discussed the effect of cholinergic drugs on implicit memory. Furthermore, whether the effect of cholinergic drugs on implicit memory is consistent with explicit memory is still uncertain.
The effect of cholinergic drugs on memory was investigated by drawing a comparison between the participants with nicotine condition and those without. We used lexical decision and lexical recognition tasks to test implicit and explicit memory, respectively. In experiment 1, 30 subjects participated in two occasions, 2 days apart. They participated once in memory tasks after receiving 12 mg/ml body weight of nicotine and once after receiving 0 mg/ml placebo. Experiment 2 examined whether receiving treatment before encoding or before the retrieval phase would moderate the cholinergic effect in explicit and implicit memory. In experiment 2, 19 subjects participated in two experimental occasions, 2 days apart, as follows: after receiving 12 mg/ml body weight of nicotine before the encoding phase; after receiving nicotine before the retrieval phase. In addition, we adopted event-related potential (ERP) technology to observe the affected ERPs. Participants were instructed to response to corresponding items by pressing keyboard. The Reaction Time and Accuracy data on retrieval phase of the two memory tasks were recorded and analyzed.
Implicit and explicit memory performance declined under nicotine condition in both experiments. It reflected that receiving nicotine not only impacted explicit memory but also implicit memory. Furthermore, nicotine effects are moderated by the level of processing at the encoding phase. Such impact only occurred on the deep processing level. Moreover, memory retrieval after receiving nicotine was affected. These effects were more remarkable on implicit memory retrieval than on explicit memory. The results of ERP data also showed that related ERPs of memory were affected by nicotine.
In conclusion, results from the current study revealed that effects of cholinergic drugs were similar on implicit and explicit memory. The rest of the segregated results might have been due to the discrepancy of memory tasks rather than the differences in physiological mechanisms of the two memory types. Implicit memory and explicit memory might not belong to two extremely independent memory systems, because there are some covariant effects existing between them.
Key words: nicotine, implicit memory, explicit memory, processing level",2018,"China"
10,0.740250347350975,"Emotion, Feedback, and Memory Regulation","The Effect of Low Versus High Avoidance-Motivated Negative Affect on Analogic Reasoning","Abstract: As Harmon-Jones and Gable(2010)presented a motivational dimension model of affect that supported the hypothesis that low avoidance-motivated negative affect(e.g., sadness)broadens, whereas high avoidance-motivated negative affect(e.g., fear)narrows cognitive breadth of attention. However, little is known about whether the influence of emotions on advanced cognition such as reasoning, is modulated by the motivational intensity. Therefore, we conducted one experiment to investigate the influence of motivational intensity in emotions on analogical reasoning. We used videos to induce the different emotions(sadness, fear and neutral emotion)whose valence and arousal were rated before. The verbal four-term analogical reasoning task was used to measure analogy performance. Results indicated that the effect of emotional materials on analogy was significant. The correct rates in neutral states were higher than those of sadness and fear, while people responded more quickly following fear stimuli than sad stimuli at the cost of accuracy. We concluded that whichever negative state people are in, it will impair people's performance in analogy task. The impact of high avoidance-motivated negative affect may be strongest, followed by low avoidance-motivated negative affect. The reason may be due to narrowing attention and working memory that different emotions could impact reasoning through them. Key words: negative emotions, analogical reasoning, intensity of motivation, motivational dimension model of affect",2017,"China"
10,0.740044216055274,"Emotion, Feedback, and Memory Regulation","A Comparative Study on the Validity of Different Mood Induction Procedures (MIPs)","Abstract: Using subjective report and physiological response indexes, this study tries to synthetically explore the validity (including intensity, purity and duration) of 4 different moods (happiness, excitement, sadness and fear), which are induced by 4 widely used MIPs (Picture MIP, Music MIP, Film MIP and Autobiographical Recollection MIP). Our conclusions are as follows: 1) In general, music MIP turns out to induce the highest level of mood intensity, while picture MIP induces the lowest one. For the positive mood, music MIP induces a higher level of mood intensity, while picture MIP induces a lower one; For the negative mood, Autobiographical Recollection MIP induces a higher level of mood intensity, while music MIP induces a lower one. 2) Music MIP turns out to induce a higher level of mood purity, while picture MIP induces a lower one. 3) The durations of the moods vary in accordance with different levels of valence and arousal: the duration of happiness is nearly 1 minute, the duration of excitement is 2 minutes and 30 seconds, the duration of sadness is 1 minute and 30 seconds, and the duration of fear is 2 minutes. Key words: mood induction, mood intensity, mood purity, mood duration, psycho physiological responses.",2016,"China"
10,0.735522138535544,"Emotion, Feedback, and Memory Regulation","Influence of time stress on mood-congruent false memories","Abstract: A large number of studies have revealed that memories not only easily fade away but also can occasionally be changed spontaneously; memory errors are everywhere, reminding us that memories are not an exact copy of the experienced events. The influences of the various types of stimulus and emotional states on false memories were first studied by using the classical DRM paradigm. Furthermore, we investigated the influence of time stress on mood-congruent false memories.
The first experiment was performed to identify the influences of different emotional stimuli on false memories under time pressure. The hybrid design method was used, namely, 2 (time stress: stress group and control group) × 3 (word titer: positive word, negative word, and neutral word). The between-subject variable was time pressure, the within-subject variable was word titer, and the dependent variable was the number of the false recognitions of the critical lures. The results of experiment 1 showed that the main effect was remarkable under time stress, as was the valence of words. The interaction between the time stress and valence of words was significant. The results demonstrated that the number of false recognitions for the subjects in the stress group with respect to the negative critical lures was much higher than were those of the neutral and positive ones.
The second experiment sought to uncover the influences of different emotional states on the false memory under time pressure. The design method of 2 (time stress: stress group and control group) × 3 (emotion titer: positive emotion group, negative emotion group, and neutral group) was used, and the dependent variable was the number of the false recognitions of the critical lures. The results of experiment 2 showed that the main effect was marginally significant under the time stress, and the emotion was significant. The interaction between time stress and emotion was significant. The results revealed that the false recognition for the subjects in the positive emotion group with respect to the critical lures had the largest number.
The third experiment utilized the hybrid design method of 2 (time stress: stress group and control group) × 4 (mood type: positive mood-congruency, negative mood-congruency, positive mood-inconsistency, and negative mood-inconsistency) to investigate the influences of time pressure on mood-congruent false memories, demonstrating that both the pressure group and the control group subjects showed a significant mood-congruent false memory. The results of experiment 3 showed that the number of false recognitions with respect to the mood-congruency for the subjects in the stress group and the control group were both higher than that of the mood-inconsistency, and the stress group had a larger number of false recognitions than did the control group under the condition of mood-congruency.
The results of three experiments show that time pressure has a positive effect on false memories and further promotes negative mood-consistency false memories. Individual negative emotions can undermine the generation of false memories under time pressure.
Key words: false memory, emotion, time pressure, mood-congruency",2018,"China"
10,0.734929666888273,"Emotion, Feedback, and Memory Regulation","The effect of reward prediction errors on temporal order and source memory","Abstract: The human brain automatically segments continuous experiences into discrete events to better remember ongoing experiences in daily life. This automatic process is known as event segmentation. The time points between different events are called event boundaries—they indicate when one event ends, and another begins. Studies have shown that the event boundaries may enhance the item-context source memory of information at the boundaries but impair temporal order memory in across-event information. Notably, previous studies mainly focused on the boundaries caused by changes in the external environment and rarely paid attention to the subjective boundaries caused by changes in an individual’s internal psychological context. Moreover, Rouhani et al. (2020) first confirmed that reward prediction errors (RPE) could be used as event boundaries to influence memory. Additionally, it has been demonstrated that the RPE event boundary reduces the temporal order memory in across-event information. However, the effects of the RPE event boundary on temporal order and source memory and whether the mnemonic trade-off effect exists are not clear. The neurophysiological mechanisms underlying the effects of event boundaries on memory require further examination.
This study used behavioral and event-related potentials (ERP) technology in three experiments to explore the effect of RPE event boundaries on temporal order and source memory, respectively, based on behavioral and neurophysiological mechanisms. Experiment 1 used a neutral scene picture matching value as materials. The value of successive pictures fluctuates around an average value to form an event, and event boundaries denote when there is a significant shift in the value, which is the reward prediction error. The participants were required to complete two memory tests: a temporal order memory test and a source memory test. The source memory test was presented with a neutral scene picture, and participants were asked to choose a value that matched the learning stage from the two alternatives. We aimed to explore the effect of the RPE event boundary on temporal order and source memory. However, no mnemonic trade-off effect was observed. Therefore, whether other factors might influence the mnemonic trade-off effect that exists is not clear. In Experiment 2, RPE was divided into high and low strength. We aimed to explore the effects of different RPE strengths on temporal order and source memory. After we obtained stable results, in Experiment 3, we used ERP technology to explore the N400 and P600 effects under different conditions at the memory retrieval stage in the high RPE condition to examine the detailed mechanism of the effect of event boundary on memory.
The behavioral results showed that the RPE event boundary enhanced only the neutral scene picture-value source memory of information at the boundaries in Experiment 1. High and low RPE event boundaries affect temporal order and source memory differently. The high RPE event boundary enhanced the neutral scene picture-value source memory of information at the boundaries. Further it reduced the temporal order memory of information across-events, which caused the mnemonic trade-off effect between temporal order and source memory in Experiment 2. The ERP results showed that compared to the within-event/non-boundary condition, correctly retrieving information of temporal order and source memory in the across-event/boundary condition induced a larger N400 (350−550ms) effect but did not induce a larger P600 (600−1000ms) effect in Experiment 3. These two memory tests were activated in different brain regions. The temporal order memory in the across-events condition was mainly activated in the anterior region, while the source memory boundary condition was mainly activated in the parietal region.
This study can be summarized as follows. The segmentation strength of the event boundary is an important factor affecting the mnemonic trade-off effect between temporal order and source memory. The mnemonic trade-off effect only occurs when the representation difference between events is sufficiently vast, and the segmentation strength of the boundary is sufficiently high. Furthermore, the N400 component is an important index that reflects the integration and segmentation of episodic memory using event boundaries.
Key words: reward prediction errors, event boundaries, temporal order memory, source memory, mnemonic trade-off effect",2023,"China"
10,0.731100575637396,"Emotion, Feedback, and Memory Regulation","The Asymmetric Relationship Between Encoding and Retrieval in Emotion Congruent Memory","Abstract: Two experiments used emotion congruent memory paradigm to investigate the relationship between emotion congruent encoding and emotion congruent retrieval. In experiment 1, One hundred and eighty undergraduate students were induced sad, happy or neutral emotion state with the particular film at encoding or retrieval phase, and then studied some emotional words by using intentional memorizing. In the end, the students were required to write as many as they could remember from the previously studied emotional words. In experiment 2, One hundred and eighty middle school students were studied some emotional words by using intentional memorizing or structure judgment processing strategies, and then induced sad, happy or neutral emotion state with the particular film after going divided task. In the end, the students were required to free recall the previously studied words. The finding showed that there were emotion congruent effects in both of encoding and retrieval in the long-term memory. Moreover, the results not only confirmed the differences between intentional memorizing and structure judgment processing strategies in emotion congruent retrieval, but also the affect infusion model cannot explain our results. In a word, there were the asymmetric relationship between encoding and retrieval in emotion congruent memory. Key words: emotion congruent encoding, emotion congruent retrieval, asymmetry",2017,"China"
11,0.98804846464407,"Adolescent Mental Health and Internet Addiction","Relationships between Social Support and Aggression of Adolescents:The Chain Mediating Roles of Self-Esteem and Self-Control","Abstract: Aggression is an important index to measure adolescents'psychological quality and mental health.By integrating environment (social support) with psychological factors (self-esteem and self-control),this study aimed to investigate how these factors influenced adolescents'aggression.We tested the mediating role of self-control between social support and aggression,self-esteem and aggression,as well as the chain mediating roles of self-esteem and self-control between social support and aggression.A total of 559 adolescents from a middle school in Chongqing were recruited and completed the Scale of Social Support System,Self-Esteem Scale,Self-Control Scale and Aggression Questionnaires.The results indicated that:(1) social support,self-esteem and self-control were negatively related to adolescents'aggression;(2) social support and self-esteem had influence on aggression through the completely mediating role of self-control;(3) social support also affected adolescents'aggression through the chain mediating roles of self-esteem and self-control.Specifically,social support influenced self-esteem which exerted an effect on self-control,and then self-control had an effect on aggression.Therefore,social support not only directly affected adolescents'aggression,but also indirectly influenced their aggression through the multiple mediating effects of self-esteem and self-control. Key words: adolescents, social support, self-esteem, self-control, aggression",2017,"China"
11,0.986224796570184,"Adolescent Mental Health and Internet Addiction","11: The Relationship between Campus Interpersonal Exclusion and Adolescents’ Suicidal Ideation: The Role of Fear of Negative Evaluation and Social Anxiety","Abstract: The present study examined the effect of campus interpersonal exclusion on adolescents’ suicidal ideation, as well as the mediating effects of fear of negative evaluation and social anxiety. A sample of 1095 junior high school students in Liaoning province was surveyed by using Adolescents’ Campus Exclusion for Adolescents, Brief Negative Evaluation Fear Scale, Adolescents’ Social Anxiety Scale, and Adolescents’ Suicidal Ideation Scale. The results revealed that: (1) Both realistic interpersonal exclusion and cyber interpersonal exclusion predicted adolescents’ suicidal ideation; (2) Social anxiety mediated the relationship between realistic interpersonal exclusion and suicidal ideation, and the relationship between cyber interpersonal exclusion and suicidal ideation as well, while fear of negative evaluation only mediated the relationship between realistic interpersonal exclusion and suicidal ideation; (3) Fear of negative evaluation and social anxiety played a chain mediated role between realistic interpersonal exclusion and suicidal ideation. Key words: realistic interpersonal exclusion, cyber interpersonal exclusion, fear of negative evaluation, social anxiety, suicidal ideation",2024,"China"
11,0.98587608640374,"Adolescent Mental Health and Internet Addiction","12: Fear of Negative Evaluation and Problematic Mobile Phone Use: The Serial Mediating Effect of Social Anxiety and Loneliness","Abstract: The purpose of this study was to explore whether social anxiety and loneliness play mediating role in the relationship between fear of negative evaluation and problematic mobile phone use. 666 college and middle school students (Mage= 18.33, SD= 2.33) was surveyed by Brief Fear of Negative Evaluation Scale, Interaction Anxiousness Scale, UCLA Loneliness Scale Short Form, and Mobile Phone Problem Use Scale. The results indicated that: (1) There was significant positive correlations among fear of negative evaluation, social anxiety, loneliness, and problematic mobile phone use; (2) Social anxiety and loneliness played mediating role in the relationship between fear of negative evaluation and problematic mobile phone use, respectively; (3) Social anxiety and loneliness also played sequential mediating role in the relationship between fear of negative evaluation and problematic mobile phone use. This study revealed the mental mechanism between fear of negative evaluation and problematic mobile phone use in college and middle school students. And it provided suggestions on how to prevent and intervene in problematic mobile phone use among college and middle school students. Key words: problematic mobile phone use, fear of negative evaluation, social anxiety, loneliness",2024,"China"
11,0.985772283078136,"Adolescent Mental Health and Internet Addiction","The Relationship Between Mobile Phone Addiction and Subjective Well-being in College Students: The Mediating Effect of Social Anxiety","Abstract: The purpose of this study is to investigate the influence of mobile phone addiction of college students on subjective well-being, and the mediating effect of social anxiety in era of mobile internet. 598 college students were investigated with the Mobile Phone Addiction Scale, Social Anxiety Scale(IAS)and Campbell Well-being Scale for college students in Jiangsu province. The results showed that: 1)There are significant differences in gender and grade of college students' mobile phone addiction; 2)College students' mobile phone addiction has a significant negative effect on subjective well-being, and has a significant positive effect on social anxiety; 3)Social anxiety has a significant negative effect on subjective well-being, and social anxiety plays a mediating role between the mobile phone addiction and subjective well-being. Thus, mobile phone addiction can not only directly result in the reducing of subjective well-being, but also further influence subjective well-being through social anxiety. Key words: college students, mobile phone addiction, subjective well-being, social anxiety",2017,"China"
11,0.984953706334547,"Adolescent Mental Health and Internet Addiction","Effect of Problematic Internet Use on Suicidal Ideation among Junior Middle School Students: A Moderated Mediation Model","Abstract: To investigate the effect of problematic internet use on suicidal ideation, 1311 junior middle school students from nine public schools in Ganzhou, Jiangxi province were recruited to participate in the study, and they anonymously filled out DOCS, SIOSS, the Revised UCLA Loneliness Scale and PASS. Results were as follows:(1) problematic internet use had a significant positive prediction for loneliness and suicidal ideation of junior middle school students; (2) loneliness of junior middle school students mediated the relationship between problematic internet use and suicidal ideation; (3) perceived social support significantly moderated the relationship between loneliness and suicidal ideation, and the effect of loneliness on suicidal ideation was weakened as perceived social support increased. Therefore, there were mediating role of loneliness and moderating role of perceived social support between problematic internet use and suicidal ideation of junior high school students. Key words: problematic internet use, suicidal ideation, loneliness, perceived social support, junior middle school students",2019,"China"
11,0.983700379113696,"Adolescent Mental Health and Internet Addiction","The Influence of Alexithymia on College Students’ Mobile Addiction Tendency: The Role of Loneliness and Mindfulness","Abstract: In order to investigate the influence mechanism of alexithymia on college students’ mobile addiction tendency, a total of 1224 college students were investigated by using the Toronto Alexithymia Scale, Mobile Phone Addiction Tendency Scale, UCLA Loneliness Scale and Mindful Attention Awareness Scale. The results were as follows: 1) College students’ alexithymia, mobile addiction tendency and loneliness had significant correlations with each other. 2) Loneliness played a partial mediating role in the relationship between alexithymia and mobile addiction tendency. 3) Mindfulness significantly moderated the influence of loneliness on college students’ mobile phone addiction tendency. Mindfulness and loneliness formed a moderated mediating model between alexithymia and college students’ mobile phone addiction tendency. Key words: alexithymia, mobile phone addiction tendency, loneliness, mindfulness, college student",2020,"China"
11,0.98325385271978,"Adolescent Mental Health and Internet Addiction","The Relationship between Emotional Intelligence and Mental Health in Undergraduates: The Mediating Role of Social Support and the Moderating Role of Mobile Phone Dependence","Abstract: In this study, self-reported data were collected from 621 college students. Participants were tested with the Emotional Intelligence Scale, the Symptom Check List 90, Social Support Scale for University Students and the Mobile Phone Addiction Index. All the measures attained good reliability and validity. Descriptive analysis and correlation analysis were used to study the relationship between variables, Hierarchical regression analysis was used to test the mediating and moderating effect. The results indicated that: (1) the mental health was positively correlated with mobile phone dependence, while negatively correlated with emotional intelligence and social support; emotional intelligence was positively correlated with social support;(2) Social support played a partial mediating role between emotional intelligence and mental health. Emotional intelligence can directly affect mental health of college students, but also have an indirect impact on mental health through social support;(3) Mobile phone dependence moderated this mediation effect of social support. For high level of mobile phone dependent college students, with the increase of social support, their mental health symptoms had an obviously downward trend; for low level of mobile phone dependent college students, with the increase of social support, their mental health symptoms had downward trend. That is to say, high level of mobile phone dependence had enhanced the relationship between social support and college students’ mental health, low level of mobile phone dependence had a weakening effect on the relationship between social support and college students’ mental health. The conclusion of the study had positive reference value for improvement of undergraduates’ mental health. Key words: mental health, emotional intelligence, social support, mobile phone dependence, undergraduates",2020,"China"
11,0.983209566621317,"Adolescent Mental Health and Internet Addiction","The Influence of School Interpersonal Relationships on the Optimistic Tendency: Analysis of Multiple Mediation Effect","Abstract: In order to test the relationship among junior high school students' interpersonal relationship, social self-concept, sense of coherence and optimistic tendency, 1040 junior high school students in Liaoning province were investigated by using adolescent optimism scale, teacher-student relationship scale, peer relationship scale, social self-concept scale and the sense of coherence scale. The results showed that there were significant positive correlations among teacher-student relationship, peer relationship, social self-concept, sense of coherence and optimistic tendency. School interpersonal relationship, social self-concept and sense of coherence positively predicted the optimistic tendency. Social self concept and sense of coherence played multiple mediation roles between school interpersonal relationships and optimistic tendency. Key words: optimistic tendency, school interpersonal relationships, social self concept, sense of coherence, junior high school students",2019,"China"
